hoa_label,latitude,longitude,legalAcreage,imprvActualYearBuilt,ShapeSTLength,ShapeSTArea,improvementValue,propType,situs_city,compactness,has_sidewalk
1.0,33.39308928599322,-96.96787063858956,0.275,2020.0,466.6130333434816,11812.302737902846,243685.0,R,PILOT POINT,18.43228434938169,False
1.0,33.23880534986044,-96.97335193112472,0.1557,2010.0,364.9904359398057,7487.108820830545,269477.0,R,PROVIDENCE VILLAGE,17.792985452126974,False
1.0,33.03688226530942,-96.92110578584342,0.1382,2018.0,337.0805978876923,5957.819777749815,510184.0,R,CARROLLTON,19.071293478306263,False
1.0,33.106896253308165,-97.22604238536158,0.087,2021.0,268.3721898037084,3765.328920816685,254889.0,R,ARGYLE,19.128111720028976,False
1.0,33.23568722638844,-96.85330930155251,0.16,2012.0,347.9838807919774,6986.943629874732,427318.0,R,PROSPER,17.331295013355675,False
1.0,33.00913203226011,-97.2703153643874,0.1567,2006.0,353.9174726561187,6768.793575823282,281969.0,R,ROANOKE,18.50515546798302,False
1.0,33.044621701347594,-96.9168101772518,0.1722,2008.0,366.6109678358024,7139.21087764692,571110.0,R,THE COLONY,18.82611454416137,False
0.0,33.415377319261815,-97.2318562327909,5.0,1998.0,2588.790888935545,265426.21156644955,106035.0,R,SANGER,25.24934605020304,False
1.0,33.19944297901757,-96.94715445678818,0.1371,2017.0,337.70607606623935,5973.603083976543,277496.0,R,LITTLE ELM,19.091558680550676,False
1.0,33.11447719122757,-96.92511778051886,0.138,2018.0,339.0040961862601,5937.089684833348,505280.0,R,THE COLONY,19.356921207480287,False
1.0,33.18492112471596,-96.8892147725207,0.1653,2006.0,358.5650004418677,7178.944955393883,328162.0,R,LITTLE ELM,17.90915800869551,False
0.0,33.05332388572635,-96.93717175130772,125.0,0.0,20226.081554251272,11166330.83251972,0.0,R,THE COLONY,36.636418996992056,False
1.0,33.06286108696052,-97.0557323227923,0.234,2013.0,435.3508519267707,10336.624530404051,565784.0,R,FLOWER MOUND,18.33580814664228,False
1.0,33.11962195106569,-97.03741241199624,0.132,2020.0,331.71194220850634,5820.466925810235,288890.0,R,HICKORY CREEK,18.904464883360266,False
1.0,33.26967356302886,-97.21256859488268,0.2397,2023.0,440.1448978666392,10451.166736284458,282920.0,R,KRUM,18.53645014058088,False
1.0,33.145936558795256,-97.22809089463928,0.152,2021.0,340.18414045480154,6572.231168287424,436513.0,R,DENTON,17.608213474805016,False
1.0,33.23789072929495,-96.8693883306979,0.219,2020.0,407.2962584172906,9542.660186908828,741702.0,R,PROSPER,17.384066798092856,False
1.0,33.23738548828161,-96.9711125507864,0.1389,2021.0,328.9836298300905,5996.7886913465545,222548.0,R,PROVIDENCE VILLAGE,18.04803108242911,False
1.0,33.215954616898536,-96.93786028932831,0.1323,2006.0,316.6515824448516,5445.670406604425,281745.0,R,LITTLE ELM,18.412466634636004,False
1.0,33.15102526209489,-97.0917227869264,0.1729,2007.0,340.86574381424856,7079.870763174607,265344.0,R,DENTON,16.41123958228041,True
1.0,33.14874013746861,-96.85051664907988,0.119,2016.0,307.9836868246262,5240.306132207059,738406.0,R,FRISCO,18.10084162204085,False
1.0,33.12011564363543,-96.88028447138072,0.1426,2013.0,341.3114075202178,6331.310976915229,514025.0,R,FRISCO,18.399582223678845,False
1.0,33.2507983132419,-96.9112532308401,0.1515,2023.0,358.6740689764296,6919.348174380149,278870.0,R,AUBREY,18.592370916156867,False
1.0,33.17176096776113,-97.14627330324808,0.2393,2012.0,436.7386599194172,9996.274248472297,283406.0,R,DENTON,19.081174878466214,False
1.0,33.226121178458506,-96.851174295088,0.179,2020.0,372.5082431077975,7941.708173713354,523754.0,R,PROSPER,17.472612711022837,False
1.0,33.12275342429502,-97.23496211828314,0.1362,2023.0,336.952576408571,5918.705706566656,507814.0,R,NORTHLAKE,19.182747779198987,False
1.0,33.17364394521938,-96.89422432577835,0.17,2005.0,364.86232822718506,7506.876190005796,385036.0,R,LITTLE ELM,17.7336771234613,False
1.0,33.02827302950876,-96.91081080139168,0.2381,2007.0,426.2932237809388,10268.601280662628,704636.0,R,THE COLONY,17.697241101742232,False
1.0,33.24854327696436,-96.93751837876292,0.145,2023.0,338.8781178135417,6272.255717913136,331067.0,R,PROVIDENCE VILLAGE,18.308944006360907,False
1.0,33.16302594530834,-96.85325895474712,0.2686,2014.0,439.8859040852222,11498.218962363318,1249748.0,R,FRISCO,16.828659225072002,False
1.0,33.02526351003928,-97.33343441914788,0.1263,2024.0,318.0510169843882,5501.854254154908,284805.0,R,FORT WORTH,18.38588314628872,False
1.0,33.19167432628472,-96.87467890804184,0.1881,2005.0,393.93764624422494,8483.573657238901,457909.0,R,FRISCO,18.292629426989365,False
1.0,33.254767928695095,-96.8845121025841,0.2701,2024.0,425.8996612334603,11745.702475086277,356552.0,R,CELINA,15.443139465138191,False
1.0,33.13496779550216,-96.8567857959852,0.194,2022.0,390.0002414587395,8450.014056618653,820169.0,R,,17.999992345425675,False
1.0,33.1154977649592,-97.23275857001416,0.188,2020.0,366.0292339013242,8034.33984353645,487155.0,R,ARGYLE,16.675595341933896,True
1.0,33.03064150272446,-97.34375057873642,0.1263,2022.0,319.9522181929541,5498.361273064495,292717.0,R,JUSTIN,18.618169458613337,False
1.0,33.3606264978138,-97.15487618162584,0.15,2005.0,352.8656493513814,7141.651027648554,222391.0,R,SANGER,17.43492730324144,False
1.0,33.13495473609647,-96.90264731232767,0.189,2008.0,370.6317427060802,8247.646249629383,502043.0,R,FRISCO,16.65540501419042,False
1.0,33.136247364158045,-96.93630894385514,0.1286,2014.0,328.2824480206974,5689.458127493286,338104.0,R,FRISCO,18.941938452395977,False
0.0,32.996648198502115,-97.27536975276028,15.5,1991.0,4567.565807686737,647941.5023022013,234872.0,R,ROANOKE,32.19836564477174,False
1.0,33.251407029882635,-96.9135463999183,0.1377,2020.0,342.57905190874584,6096.82468667347,268114.0,R,AUBREY,19.249431111775824,False
1.0,32.99336376201357,-97.07016761420296,0.18,2014.0,356.41551904510106,7648.6473221556735,489875.0,R,FLOWER MOUND,16.608429813232185,False
1.0,33.10190342929475,-97.23602933043858,0.13,2016.0,336.9671593197878,6091.715287709996,351133.0,R,ARGYLE,18.63955570758986,True
1.0,33.079170478520425,-97.21690155845458,0.279,2019.0,447.14898474493714,12149.145162218389,664009.0,R,ARGYLE,16.457307233451424,False
1.0,33.07068729607132,-97.22794818384936,0.1653,2020.0,361.1270808924029,7267.418797067373,415872.0,R,NORTHLAKE,17.94485390142834,False
1.0,33.14544820616425,-97.2335678138921,0.2754,2023.0,435.8692428873257,11279.868855055727,82721.0,R,DENTON,16.842571428480667,False
1.0,33.18323126404149,-96.95595207762464,0.132,2020.0,331.1042166627768,5767.241032873345,303463.0,R,LITTLE ELM,19.00908973059712,False
1.0,33.252148396766415,-96.89883044127612,0.1653,2019.0,365.1488671083543,7429.845466098803,249991.0,R,AUBREY,17.94568887857694,False
1.0,33.14171049070972,-97.24591148995192,0.1576,2013.0,363.1365372768944,7607.64123261767,385976.0,R,DENTON,17.333643986794524,False
1.0,33.11915337257183,-97.03606180703756,0.175,2020.0,369.1171670996308,7450.619955501129,412642.0,R,HICKORY CREEK,18.28673101854552,False
1.0,33.020336329880244,-97.23099110853772,0.1708,2009.0,366.9412251883175,7553.182223285906,343601.0,R,ROANOKE,17.826375527866947,False
1.0,33.18406030641994,-96.9711261269686,0.243,2018.0,429.3479214761771,10360.088509951693,358399.0,R,OAK POINT,17.793249304659952,False
1.0,33.20820407077299,-96.94477216555126,0.1515,2016.0,340.8535953815732,6627.52712632376,388164.0,R,LITTLE ELM,17.53009399585665,False
1.0,33.02686449209434,-97.33743205363317,0.126,2023.0,319.3157928142578,5481.092818309807,287460.0,R,,18.602599685958246,False
1.0,33.15219537813749,-97.11183403502562,0.258,2007.0,455.9287909619542,11762.037752377462,258801.0,R,DENTON,17.673048395547983,False
1.0,33.22823641244423,-96.96585687619644,0.1452,2020.0,335.0714892143502,6326.623375809547,279361.0,R,AUBREY,17.746101864322863,False
1.0,33.00307475563248,-97.38572677702948,0.132,2023.0,331.0787594491157,5796.597653449917,197657.0,R,FORT WORTH,18.909910866959656,False
1.0,33.22937779124025,-96.90390879338624,0.1002,2005.0,289.3754357918993,4193.655126916033,198694.0,R,AUBREY,19.967818121785267,False
0.0,33.04529683076362,-97.23884563349328,0.839,1989.0,938.4097018452844,35172.48190246326,42908.0,R,ROANOKE,25.036981210463946,False
1.0,33.0347029643482,-97.3389567150546,0.14,2020.0,339.9986697267168,5999.933279795212,255021.0,R,FORT WORTH,19.266730149353037,False
1.0,33.04059524826465,-97.39454960040234,0.1446,2005.0,337.884805785846,6635.436838703956,168934.0,R,RHOME,17.205520112107344,False
1.0,33.26474797001951,-96.88857886052196,0.1584,2023.0,351.66183740157254,6955.987102175064,526793.0,R,,17.77836072266163,False
1.0,33.17141056320714,-97.11627862159916,0.147,2019.0,343.43081820559274,6482.242888095942,278150.0,R,DENTON,18.19504898681872,False
1.0,33.16917286671787,-96.8575853890532,0.2686,2006.0,450.2144371404024,12177.239079112038,678771.0,R,FRISCO,16.645237733513376,False
1.0,33.147609724776615,-96.85799700597588,0.133,2019.0,319.77939012310605,5892.858210890223,487635.0,R,FRISCO,17.35301524114859,True
1.0,33.257504224025496,-96.97013926297338,0.142,2023.0,339.1696173333388,6236.53620463182,296198.0,R,AUBREY,18.445500121783507,False
1.0,33.1115519860114,-97.12392617454762,0.2538,2011.0,435.6791420070548,11119.692497733737,622634.0,R,ARGYLE,17.070284526185343,True
1.0,33.04661979795287,-97.31920187319174,0.1288,2007.0,325.1454521485715,5794.99269473623,193127.0,R,JUSTIN,18.243261143180963,False
1.0,33.05787362634336,-97.21144267727476,0.269,2020.0,472.5852026273683,11672.8000634591,549164.0,R,FLOWER MOUND,19.13309339046175,False
1.0,33.251438617297616,-96.93478712173903,0.1148,2023.0,300.002573959678,5000.077735289813,191515.0,R,PROVIDENCE VILLAGE,18.000029028991772,False
0.0,32.99601751663525,-97.21488290674002,38.27,0.0,7454.551044001551,1861500.9174271172,0.0,R,ROANOKE,29.85243291979217,True
1.0,33.177881619999745,-97.05581949297924,0.1653,2008.0,360.71030488483495,7225.459834825743,418454.0,R,DENTON,18.007424720982964,False
1.0,33.244510979581946,-97.36369749927992,0.1148,2021.0,300.00005616666687,4999.996404153865,224383.0,R,,18.0000196850609,False
1.0,33.178624153892095,-96.96700887752944,0.176,2016.0,371.5242852937993,7843.867145357608,269226.0,R,OAK POINT,17.59722494085862,False
1.0,33.13663749381316,-96.8889053035708,0.2447,2020.0,425.5286755681796,10747.100473190108,951357.0,R,FRISCO,16.848698324028963,False
1.0,33.024240061818425,-96.89649320174652,0.1516,2018.0,362.54688276791927,6633.099856657444,662207.0,R,LEWISVILLE,19.815809356889567,False
1.0,33.217702032587134,-97.10132286434072,0.16,2014.0,351.1919000790925,7123.335582279518,215476.0,R,DENTON,17.314325466847507,True
1.0,33.04549994472807,-96.91514970868651,0.1327,2009.0,361.6196664555633,7420.236661701866,529691.0,R,THE COLONY,17.623263128839405,False
1.0,33.1681665923172,-97.07389236553072,0.1263,2005.0,320.8180718755615,5523.0340566598015,238350.0,R,DENTON,18.635451852382573,True
1.0,33.15175293648703,-96.907126449679,0.139,2020.0,338.37228588067507,6312.508892743431,445800.0,R,FRISCO,18.1379235732614,False
1.0,33.01193933849665,-97.18690535030484,0.136,2012.0,331.63849333865085,5791.073737308535,497595.0,R,TROPHY CLUB,18.992003081460798,False
1.0,33.08337825706605,-97.21507499216564,0.1653,2020.0,359.9997231855106,7199.995489018425,567104.0,R,ARGYLE,17.999983596005364,False
1.0,33.26372325816787,-96.89843241215084,0.146,2019.0,352.1229210411543,6401.545781339437,288246.0,R,AUBREY,19.36884555039637,False
1.0,33.13742039102969,-97.18872468484248,0.1641,2014.0,350.0000962066609,7150.007292251964,264556.0,R,ARGYLE,17.132859077978548,False
1.0,33.198505159861725,-96.98811566001945,0.1777,2014.0,371.67477822985165,7836.008139242318,400842.0,R,AUBREY,17.629147177681045,False
1.0,33.21220111697944,-96.98019864664042,0.0927,2005.0,303.4125820724702,4621.820086299679,165941.0,R,AUBREY,19.91838566645459,False
0.0,33.36668995657623,-97.32542113084814,78.628,0.0,12294.188398062552,3342190.5439704903,0.0,R,SANGER,45.22395308661684,False
1.0,33.28457254643362,-96.88472676764871,0.147,2023.0,341.53014254704766,6412.194460842382,373812.0,R,CELINA,18.19078304323339,False
1.0,33.05434621682716,-96.88625091613964,0.2,2018.0,380.3883317617595,8647.883730625043,522645.0,R,CARROLLTON,16.731871917759502,False
1.0,33.074201224842234,-97.21649980086708,0.1378,2017.0,340.1333258480915,6003.061110624608,419399.0,R,ARGYLE,19.271947631472063,False
1.0,33.1179492641744,-96.883012018595,0.1452,2011.0,341.58048931426544,6364.435218657933,557158.0,R,FRISCO,18.332692009830325,False
1.0,33.13690418880614,-97.1802618681794,0.211,2018.0,396.1327208857935,9344.498262924442,418830.0,R,ARGYLE,16.792890120060026,False
1.0,33.01003826173356,-97.2453797494841,0.277,2014.0,445.5369985947846,12128.641780298149,611698.0,R,ROANOKE,16.366483627152643,False
1.0,33.107544642660216,-97.11505062525956,0.1752,2009.0,376.10598388705455,7647.900033075602,510939.0,R,ARGYLE,18.496019888319974,False
1.0,33.13499330373657,-96.90653137084806,0.2226,2011.0,399.1248175772799,9762.77251583086,362300.0,R,FRISCO,16.31714963631309,False
1.0,33.02052457542863,-97.29730746956922,0.131,2017.0,331.8263694333879,5756.638829273975,278781.0,R,FORT WORTH,19.127262056360436,False
1.0,33.18546262297572,-96.8908204979848,0.14,2014.0,342.3336022627152,6127.361730962106,397658.0,R,LITTLE ELM,19.1260611636463,False
1.0,33.13521800697202,-97.1976854195271,0.1436,2018.0,341.20251670404895,6223.163881716796,336425.0,R,ARGYLE,18.707390584266605,True
1.0,33.22880841180597,-96.89157872729896,0.2118,2019.0,388.9731000014344,9407.027913602737,308593.0,R,PROSPER,16.083727391298922,False
1.0,32.994063514334016,-97.36215395111893,0.132,2019.0,330.00007884123085,5749.992386863762,260561.0,R,HASLET,18.939164560288454,False
0.0,33.34509015748111,-96.97206030527435,3.553,1984.0,2237.7413860567303,152242.10380352737,154568.0,R,PILOT POINT,32.89160085000793,False
1.0,33.26612032931862,-97.12120234310748,0.23,2022.0,431.6373251136836,10138.195229209628,209769.0,R,DENTON,18.37711508005953,True
1.0,33.139245568617405,-96.93064785127322,0.1716,2013.0,376.7230542231374,8138.575763260374,401298.0,R,FRISCO,17.437972405918188,False
1.0,33.10811362861395,-96.91841531644742,0.176,2014.0,374.9996674953034,7649.997415740203,590134.0,R,THE COLONY,18.38232655245694,False
1.0,33.256542252551014,-96.9034043523637,0.141,2019.0,339.5810118884299,6013.136378623337,220998.0,R,AUBREY,19.177224059829246,False
1.0,33.25354665631269,-97.2124437295126,0.1731,2013.0,354.6440243568047,7277.9522363997585,220243.0,R,KRUM,17.281287363079304,False
1.0,33.29043543048876,-96.99090747568265,0.22,2016.0,406.4318924158568,9997.67389432751,243212.0,R,AUBREY,16.522531632728935,False
1.0,33.120132204109886,-97.2272796754207,0.14,2021.0,344.04685057430527,6073.279247307845,401066.0,R,ARGYLE,19.4900037640404,False
1.0,33.20006932726794,-96.88740466799004,0.1446,2012.0,330.5577873266123,6352.519757204181,307346.0,R,LITTLE ELM,17.20080455292534,False
1.0,33.11076250841901,-97.24066942045684,0.2603,2020.0,435.570245240493,11428.339939599076,372101.0,R,ARGYLE,16.600962129371084,False
1.0,33.17385467640415,-97.10620710212748,0.138,2015.0,341.3385443971605,6033.417938065345,340433.0,R,DENTON,19.311110731462545,True
1.0,33.0904152870089,-97.22550849734208,0.17,2022.0,359.217875574069,7460.0622423317955,340391.0,R,ARGYLE,17.297105297557682,False
1.0,33.26446596093653,-97.1141412086441,0.126,2023.0,321.2828003893356,5561.294776242376,251477.0,R,,18.560900290158425,True
1.0,32.98992439625981,-96.97081483378446,0.0806,2013.0,294.8144622898293,4884.53044371472,350185.0,R,COPPELL,17.79404759101907,False
1.0,33.13888164178618,-96.90301326068648,0.2119,2008.0,389.6627493539257,9155.62201521415,495682.0,R,FRISCO,16.5840243275387,False
1.0,33.156748844085335,-96.85370854873122,0.1782,2005.0,342.39364619009774,7333.280180398163,379399.0,R,FRISCO,15.986489820028206,True
1.0,33.24642318646305,-97.36390187028972,0.1148,2022.0,299.9994,4999.980000020007,226697.0,R,PONDER,17.99999999999997,False
1.0,33.0812158383464,-97.12943875001366,0.21,2013.0,391.58293070632095,9104.127500567967,568819.0,R,ARGYLE,16.842601513542654,False
0.0,32.9943440794231,-96.94361788127542,15.614,0.0,4270.252347957671,655134.4214030809,0.0,R,CARROLLTON,27.834066596874205,False
1.0,33.09718369798823,-97.18965431605842,0.1237,2020.0,320.9352144413848,5490.971909766862,328530.0,R,ARGYLE,18.75795643487654,False
1.0,33.14020986020446,-96.90654131473306,0.1432,2012.0,348.82493590815426,6227.407116310172,329731.0,R,FRISCO,19.53924540964079,False
1.0,33.25108803584305,-97.37164180299536,0.1486,2023.0,329.6608644312589,6468.929175784184,176445.0,R,PONDER,16.799733400140493,False
1.0,33.11495734953943,-97.0140729900443,0.0646,2020.0,248.37897805078995,3713.8914848063455,205140.0,R,LAKE DALLAS,16.611179133784415,False
1.0,33.016976657195364,-97.26919450114524,0.1263,2008.0,315.696875800568,5417.179303597161,364315.0,R,ROANOKE,18.39786202462584,False
1.0,33.23090529961633,-96.86225527836908,0.2065,2020.0,408.0720009120954,9108.716767879,662876.0,R,PROSPER,18.281692380163523,False
0.0,33.17963105170344,-97.25550651867616,20.0,1993.0,5481.167393542514,895903.0832695183,142001.0,R,PONDER,33.533979910409144,False
1.0,33.08706660737144,-97.12242567845836,0.17,2015.0,371.178307679071,7131.856325395984,482681.0,R,ARGYLE,19.31801901293202,False
1.0,33.19826364495094,-96.90831977649528,0.168,2020.0,361.815770666886,7247.880534064117,425603.0,R,LITTLE ELM,18.06192186640069,False
1.0,33.12722852640212,-97.04897715230832,0.1217,2020.0,315.8134270149255,5454.542776797149,299027.0,R,HICKORY CREEK,18.28533110184477,False
1.0,33.1216936370057,-97.22536222175168,0.0624,2023.0,225.43164231570785,2692.955488453255,343428.0,R,,18.871245950799672,False
1.0,33.08287909036053,-96.86902983016262,0.117,2023.0,315.8367122524493,5044.4055593544745,497479.0,R,THE COLONY,19.774942286599508,False
1.0,33.15647675081466,-96.88058439753397,0.1953,2012.0,383.3941746565511,8506.699839719082,584324.0,R,FRISCO,17.279449837204094,False
0.0,33.17840657244817,-97.13572488630622,3.079,1972.0,1987.8913523101664,138849.7328232326,102110.0,R,DENTON,28.460350252314885,False
1.0,33.234844818458704,-96.96201593560032,0.18,2006.0,376.7772513433559,7728.927194718872,217501.0,R,AUBREY,18.36750347795429,False
1.0,33.143256028000984,-96.90361365085865,0.1287,2009.0,315.8653534352558,5398.642435735208,291912.0,R,FRISCO,18.480742647515587,False
1.0,33.0477154885103,-96.880758439126,0.138,2021.0,339.10631614354435,5940.018987538967,558426.0,R,LEWISVILLE,19.35904479256365,False
1.0,32.99328931968854,-97.39007455552309,0.221,2022.0,404.7825011725397,9642.40664954224,344523.0,R,FORT WORTH,16.99252885826751,False
1.0,33.13547544069433,-96.85213830303432,0.152,2020.0,349.06498844317656,6545.491893358096,625810.0,R,FRISCO,18.615310834083548,False
1.0,33.235099624811774,-96.86319057658132,0.257,2019.0,438.66274641345154,11372.723775291695,698785.0,R,PROSPER,16.919869759701136,False
1.0,33.049098468070106,-96.91331711367732,0.149,2016.0,351.96709462954493,6313.325687021297,428878.0,R,THE COLONY,19.62212023318117,False
1.0,33.195781312890226,-96.89497847786508,0.1454,2010.0,345.99569339578534,6072.584639124148,368590.0,R,LITTLE ELM,19.713684857869115,False
0.0,33.22031259737951,-96.86078222257711,0.71,0.0,1730.9754245201343,49998.72864137404,0.0,R,,59.92704218109329,False
0.0,33.02649680844154,-97.04027246967252,2.72,0.0,1800.9737058225585,113304.55738802937,0.0,R,FLOWER MOUND,28.62644154688623,False
1.0,33.1545494275275,-96.88561145048394,0.1748,2020.0,370.0784647645053,7696.404481208873,573274.0,R,FRISCO,17.79507176589311,False
1.0,33.24502840605607,-96.87573488291036,0.198,2024.0,397.0909331734434,8605.65582696817,696881.0,R,PROSPER,18.322974143867,False
0.0,33.07907330173856,-97.20297170324658,1.6,0.0,5323.531348569245,69603.4790316143,0.0,R,ARGYLE,407.1633546697759,False
1.0,33.048572218938425,-96.8978573188556,0.2191,2023.0,394.2874793147941,9622.971041111452,637610.0,R,LEWISVILLE,16.155365705689402,False
1.0,33.25247736583017,-97.16523011811638,0.1377,2023.0,342.64438908344977,6115.168947615082,374573.0,R,,19.19900797117937,False
1.0,33.252466711147015,-96.94924042534332,0.1744,2020.0,362.9156805070986,7605.585053499133,261364.0,R,AUBREY,17.31724650128462,False
1.0,33.02792052002921,-97.33663277372962,0.126,2023.0,320.04695714385406,5512.348305536555,287460.0,R,,18.581927175058965,False
0.0,33.02522465278684,-97.07339765256052,2.0651,0.0,1608.8708412017293,90057.21711768134,0.0,R,FLOWER MOUND,28.74245359243901,False
1.0,33.208171052007934,-96.89599646545842,0.15,2013.0,362.1407081109997,6581.68887484246,325496.0,R,LITTLE ELM,19.9258723657422,False
1.0,33.01156183005291,-97.19203422208804,0.2587,2012.0,438.93177956712566,11252.424352203525,707847.0,R,TROPHY CLUB,17.121742042747936,False
1.0,33.03062669486887,-97.34561348207924,0.1772,2022.0,363.16635318795016,7717.892488057426,340308.0,R,JUSTIN,17.088836141721288,False
1.0,33.17127999415968,-96.85260167467317,0.1881,2008.0,369.58254479943633,8266.043350072954,676698.0,R,FRISCO,16.52438193651886,False
1.0,33.09841045650539,-97.30145166931771,0.1882,2018.0,395.3850558926065,8206.679409564962,324472.0,R,JUSTIN,19.04903732939735,False
0.0,33.22511814196089,-97.35705119122174,13.973,0.0,4263.3634132278485,588108.5459667126,16479.0,R,PONDER,30.906314349457865,False
1.0,33.197058219918254,-96.90958919586036,0.2571,2018.0,434.7825394602162,11086.272824590576,439610.0,R,LITTLE ELM,17.05134445186773,False
1.0,33.138488824160945,-96.88653545197738,0.2533,2020.0,426.2607104734309,10672.14846336526,956270.0,R,FRISCO,17.02545592549028,False
1.0,33.26505519675454,-97.12403267062923,0.219,2019.0,424.1500229804712,9640.023650563457,243358.0,R,DENTON,18.66211624738274,True
1.0,33.19296130647198,-96.90064354640656,0.2443,2012.0,426.0362829257601,11126.71400032091,529462.0,R,LITTLE ELM,16.31271499959138,False
1.0,33.0167332216862,-97.18497344767805,0.2114,2014.0,399.8455736534745,9405.916005297044,610527.0,R,TROPHY CLUB,16.997438918255263,False
1.0,33.07638808647594,-97.22959853056297,0.1739,2017.0,382.2054294447851,7579.785927036725,306007.0,R,ARGYLE,19.27244274485496,False
1.0,33.23665542848679,-96.85740728508225,0.134,2016.0,333.107828083201,5920.560056283296,452395.0,R,PROSPER,18.74160959021914,False
1.0,33.15480297377782,-96.89688052215462,0.132,2021.0,329.7391180502213,5724.730345736904,471539.0,R,LITTLE ELM,18.992665052512976,False
1.0,33.25544169129021,-96.90166011964408,0.1479,2019.0,347.0615243484324,6436.766024796379,250228.0,R,AUBREY,18.713077532885453,False
1.0,33.0909995417987,-96.85367187642704,0.2789,2011.0,465.58899622664944,13271.26318613931,1063708.0,R,FRISCO,16.33402264478786,False
1.0,33.24154774681528,-96.87506118028952,0.259,2022.0,430.96723326945903,11301.37878343509,729247.0,R,,16.43452181464519,False
1.0,33.20152312601663,-96.88912279574993,0.1584,2012.0,367.5339233474903,7448.863840551561,348550.0,R,LITTLE ELM,18.13446824948227,False
1.0,33.05241831601267,-96.88940825414552,0.14,2021.0,335.4853362543428,5797.367964397139,684965.0,R,CARROLLTON,19.41405333125054,False
1.0,33.24797274031023,-96.90763947765616,0.142,2021.0,343.2372534239092,6130.5489966917285,259833.0,R,AUBREY,19.21717161082384,False
1.0,33.13755532390504,-97.25811174968746,0.2053,2018.0,376.6425971401735,8922.223892815147,451549.0,R,DENTON,15.899583745564955,False
1.0,33.215614801129064,-96.87070776132208,0.153,2019.0,351.5192730995291,6645.262708918496,590160.0,R,FRISCO,18.594569511087304,False
1.0,33.09425559025202,-97.246219580927,0.185,2020.0,371.8388166650337,8049.347671406151,415332.0,R,Northlake,17.177057225396133,False
1.0,33.08755720264111,-97.22291514817034,0.138,2023.0,340.20110595402934,5976.745188232252,373975.0,R,ARGYLE,19.36451845399424,False
1.0,33.04940136671903,-97.39253443938122,0.1253,2023.0,315.1303209790948,5458.4006982531655,244203.0,R,JUSTIN,18.1934461557885,False
1.0,33.25594416407542,-96.8963403128098,0.1377,2018.0,342.2130433498642,6054.160602156323,250998.0,R,AUBREY,19.34368358134814,False
1.0,33.252558723224226,-97.14364679246074,0.1753,2006.0,361.7104183863109,7626.427100323637,245630.0,R,DENTON,17.15540252966529,False
1.0,33.12113149717618,-96.88469864794408,0.183,2020.0,374.321241803976,8032.753837302219,795245.0,R,FRISCO,17.443132816420075,True
1.0,33.14153157863541,-96.9017891207006,0.1396,2008.0,322.9096971901332,5836.151596046735,340374.0,R,FRISCO,17.86634065675297,False
1.0,33.05064376988533,-97.33595862098088,0.1435,2022.0,349.9451807452129,6248.044862671749,378888.0,R,FORT WORTH,19.599992032456928,False
1.0,33.37617301214797,-97.15955719940492,0.21,2017.0,403.0684028566488,9174.704448886012,249921.0,R,SANGER,17.70783334618872,False
1.0,33.20133127289294,-96.89043761571452,0.2101,2012.0,402.8793892823029,9497.233149981834,336413.0,R,LITTLE ELM,17.090430417493945,False
1.0,33.18722353806975,-96.90688207021336,0.1754,2014.0,364.7339450558668,7787.437558499993,217355.0,R,LITTLE ELM,17.082750221324446,False
1.0,33.18113434158544,-96.95686552632516,0.138,2020.0,338.06789187843594,5944.335766363725,297864.0,R,LITTLE ELM,19.22668974485662,False
1.0,33.181693937257656,-96.95484333177218,0.145,2020.0,341.6983231814143,6204.990206491303,287343.0,R,LITTLE ELM,18.81674912924843,False
0.0,33.06129658222192,-97.21900466221535,1.4695,0.0,2547.822660547578,65236.46087706218,0.0,R,,99.505709266368,False
1.0,33.011102874443395,-97.26753545487291,0.1888,2006.0,384.8863509476672,8396.487986761285,366814.0,R,ROANOKE,17.642793436896326,False
1.0,33.033791284303724,-96.9180292376002,0.1377,2018.0,340.62046951424094,5988.785115352002,484136.0,R,CARROLLTON,19.373262192140366,False
1.0,33.1536055249214,-97.10062391794304,0.1653,2005.0,345.8188889542238,6544.605758838701,248691.0,R,DENTON,18.2731715804306,True
1.0,33.05749677732439,-96.90212099487331,0.0941,2018.0,278.96038445874564,3975.8994752268177,432495.0,R,THE COLONY,19.572651819355105,False
1.0,33.02991124716728,-96.90812473359289,0.2935,2006.0,495.60538860628753,13720.171704683326,629800.0,R,THE COLONY,17.902450967996725,False
1.0,33.229503460490825,-97.09907714745134,0.1398,2005.0,324.3712774544319,6206.940714086808,215912.0,R,DENTON,16.951462964456553,True
1.0,33.1208881813715,-97.23155029992866,0.21,2020.0,397.71620527269584,8986.402901975971,507564.0,R,ARGYLE,17.60194614707651,False
1.0,33.084147660882394,-97.2044257212118,0.2847,2023.0,464.1990085469382,12412.71463953671,744797.0,R,ARGYLE,17.359677217553674,False
1.0,33.24066306352146,-97.1446797881162,0.18,2019.0,381.64276033754425,7820.3081100973,339473.0,R,DENTON,18.62473888081221,True
1.0,33.151757957010275,-97.1130951894138,0.2651,2007.0,469.7278610730945,12681.466185647128,249446.0,R,DENTON,17.398955313071717,False
1.0,33.251038665485964,-96.89952403251957,0.138,2020.0,340.51397052837865,5977.926430428791,240938.0,R,AUBREY,19.39631835125889,False
